博文内容,识别结果,id
殿大喜屋日料放题 get√Jollibee炸鸡 get√探索北角 get√香港有礼 get√中环摩天轮 get√维他新鲜茶 get√,"|0|0|0|0|0|
",189245
有哪位友友想一起去吗:#深圳世界之窗,"|0|0|0|0|0|
",183611
終於來到nature land ，這里真的很漂亮，空氣清新，隨手拍都出片，帶娃有室內游樂場，撈魚，高卡車，水上樂園，射箭等等，大人可以在清吧唱歌看電影，很適合一家大小和朋友聚會??下次再試試夜營過夜#望桐露营[话题]# #家庭聚會[话题]#,"|0|0|0|0|0|
",50287
Shen Zhen麦门信徒 (知食份子）待在深圳的三天  深圳 ,"|0|0|0|0|0|
",189356
@瑪姬氣球#我的日常#越野跑#梧桐山#每周一山徒步计划,"|0|0|0|0|0|
",125214
#Happy Saturday霉霉专场livehouse+转场夜爬梧桐山+陪闺蜜逛街[草泥马] http://t.cn/A6OPDN4X ,"|0|0|0|0|0|
",728941
这是几个意思 ,"|0|0|0|0|0|
",730229
#深圳[超话]#在山顶等你哎！  深圳·梧桐山顶峰 ,"|0|0|0|0|0|
",884007
忙碌中简单记录一下最近 ,"`|0|0|0|0|0|`
",728844
#假日citywalk#欢乐海岸,"|0|0|0|0|0|
",183473
#368户外#梧桐山夜爬#梧桐山,"|0|0|0|0|0|
",32152
星野·椰林沙滩真的很绝 不出国门 体验巴厘岛度假风 ??? 赶上日落会更美[哇R] 拍照打卡 休闲散心都很不错[偷笑R][偷笑R] 很多带小朋友来挖沙子的。[集美R] 还有带狗狗的。 地址?就在欢乐海岸 很好找 记得提前预约～～ #深圳网红打卡地#深圳打卡#深圳下午茶探店#深圳拍照好去处#户外露营#旅游,"|0|0|0|0|0|
",183193
#Laser林致[超话]# 带林来深圳啦～  深圳·深圳世界之窗,"|0|0|0|0|0|
",4520
欢乐谷我来了:#深圳欢乐谷,"|0|0|0|0|0|
",182060
深圳景点全攻略|不要去一定去 这篇精心总结的深圳景点攻略一定要认真看呀... 戳我看完整笔记>>http://t.cn/A6OA9lxx (更多 @吃货小分队 的笔记内容都在@小红书 立刻下载 APP：http://t.cn/RPTJCEp) ,"|0|0|0|0|0|
",315112
#此克心情# 我的 ktm 疯子朋友！！！  佛山·华侨城欢乐海岸PLUS,"|0|0|0|0|0|
",883403
本来我们是可以上8:50的跨境巴士，但那个工作人员的态度真的好恶劣。因为我打开手机给她扫码的时间慢了一点，她就让司机走了。。。。想着一会儿有漂亮的酒店住，还有很多美食吃，立刻又开心了。[可爱] ,"|0|0|0|0|1|
",728684
今日的梧桐山??#梧桐山#梧桐山夜爬,"|0|0|0|0|0|
",123601
在深圳那么久终于打卡了深圳湾公园 今天下了雨 碰巧有风 在着散散步也还是挺惬意的#深圳湾公园,"|0|0|0|0|0|
",50035
#梧桐山夜爬#深圳梧桐山#梧桐山,"|0|0|0|0|0|
",123577
#深圳湾公园[话题]# #暑假[话题]#,"|0|0|0|0|0|
",51429
#越野跑#深圳梧桐山,"|0|0|0|0|0|
",51275
出街咯?#生活碎片#周末探店#mall,"|0|0|0|0|0|
",120256
深圳·深圳欢乐谷 泳池party过山车真的很刺激读博想不开就来刺激刺激 ,"|0|0|0|0|0|
",376575
#一张图证明大赛,"|0|0|0|0|0|
",31834
真的是我最好最好最好的一个生日[泪]此处鸣谢@翎蓝_S2 @小仙人球11 @有趣的九喜xi 、糖糖姐、燕燕以及一整天对我发送了几十次生日祝福的整个《断网》剧组，好爱你们呜呜呜呜呜呜呜呜呜呜呜呜呜呜  深圳·锦绣中华民俗村 ,"|0|0|0|0|0|
",375192
周六去爬了梧桐山[派对R]灰蒙蒙的山路走着也挺有feel的下完雨不晒很凉爽～#爬山日记#梧桐山#梧桐山日落#日落,"|0|0|0|0|0|
",121144
 :#浪漫生活的记录者[话题]# #深圳欢乐海岸和深圳地铁站[话题]## 深圳之眼[微笑R][微笑R]#旅游[话题]# z深圳湾公园#红树林[话题]#,"|0|0|0|0|0|
",32479
其實還蠻好看的 只是好多項目都太晚了 已經不能玩嘍,"|0|0|0|0|0|
",183585
8.27爬梧桐山中途遇雨[可爱]“回首向来萧瑟处，归去。也无风雨也无晴”[馋嘴]这句写得真好[可怜] ,"|0|0|0|0|0|
",598733
借一下同学的美丽车车，抓紧台风前的清爽时间尽情的夜飙！我是一個肠粉的重度疯狂Fans有得晚餐吃肠粉真的很不错??今天的清爽天气是台风要来的前奏，珍惜时机立刻出游！整晚都非常开心。重要是我们骑车不区分，就是可以一起玩一起开心！#bromptonlife#brompton#bromptonbicycle#小布brompton#brompton的日常#DAHON#想记录下此刻#这个模板有点东西#深圳南山区#潮汕肠粉#海上世界#深圳湾公园,"|0|0|0|0|0|
",2543
听说勇敢的人先看世界，那我先走一步啦[挤眼]  澳门,"|0|0|0|0|0|
",483937
有生之年内能看到口岸地铁站开通吗:小学的时候就在建 。。。。大学毕业了还没建完。。。。沿江高速都通了。。。。便宜地铁怎么还没好呜呜！！！羡慕这个年代的跨境学童！ 不用住hk的自闭宿舍！ 可以实现地铁回家的梦想了[哭惹R][哭惹R][哭惹R]#深圳湾#深圳湾口岸#深圳#女性智慧#宝宝辅食,"|0|0|0|1|0|
",193804
#秋秋的记事本# 算是在香港安顿下来了多少还是会有点culture shock昨晚送走韬哥接下来就要独自面对挑战了很难想象如果是自己来香港该怎么办要读博了但其实什么也还不会Co-supervisor是在加拿大长大的香港人下周一起吃饭不知道会不会很尴尬口语真的太差了受八号风球影响今天香港不上班自己在小窝待着着实有些迷茫希望自己能快快适应步入正轨无论是生活还是学习,"|0|0|0|0|0|
",599062
一些知名游资联名向证监会建议，取消量化交易。 ,"|0|0|0|0|0|
",598209
#德元[话题]#  #德元营销修行[话题]#  #修行[话题]#  @小红书创作助手,"`|0|0|0|0|0|`
",71135
擬老畫家林清老師早年畫作《梧桐山飛瀑圖》46x69cm ,"|0|0|0|0|0|
",599445
不得不说“苏拉”还是个调皮的台风。来到香港、深圳边上兜了一圈回去喝早茶啦……然而，整晚的13~4级的狂风伴随着防控渲染的音频余声，还是让人煎熬了惊悚的一夜……晨，深圳的晨。我旧依然[挤眼] ,"|0|0|0|0|0|
",174891
周末的香港深圳很安静 ，前晚的台风“苏拉”对港深未造成大伤害。  深圳·锦绣中华民俗村  ,"|0|0|0|0|0|
",476288
#深圳周末遛娃必去 #错过了苏拉，好在没错过苏拉过境后的夕阳 美好如期而至#愿九月,"|0|0|0|0|0|
",193988
下午在深圳湾公园走的时候，看着海水不知道为啥想起来6年前去过的圣地亚哥的某个沙滩（可能是blacks beach），有着黑黄混杂的沙子，湿滑的礁石，礁石上还有着绿色的水草。时间过得好快 ,"|0|0|0|0|0|
",599480
习惯性的把各种路线做成专题 ,"|0|0|0|0|0|
",599321
白天晚上都很漂亮，西部牛仔风拍照绝了[偷笑R][偷笑R][偷笑R] 吹吹风 喝个下午茶很放松。 地址?欢乐海岸 #深圳网红打卡地#深圳#旅游#下午茶打卡#深圳网红店#深圳探店#100家探店計畫,"|0|0|0|0|0|
",193913
salud冻酸奶好好吃 每次去深圳都会跑到欢乐海岸城 就为了这碗冻酸奶 ,"|0|0|0|0|0|
",598061
#王强#代表作 秋天不回來、不想让你哭、你把爱情给了谁 著名歌手#王强#今晚在深圳华侨城欢乐海岸演唱会取得圆满成功  香港  ,"|0|0|0|0|0|
",209807
#教师资格证# 教师资格证福利来啦[羞嗒嗒],"|0|0|0|0|0|
",209944
#PondPhuwin[超话]# 本人在追ppw上真的有点运气在上面1世界之窗抽合影成为1/202澳门fm2v5合照都能刚好卡那一组的最后一个，然后可以站在旁边3买商务抽60个人送他们画的小画，结果系统出bug我一个订单抽到了两张(但因为没看直播…妈妈我真的没看懂画的是什么）我宣布ppw是我的lucky cp,"|0|0|0|0|0|
",174991
风雨还没过后的深圳梧桐山景区#深圳梧桐山,"|0|0|0|0|0|
",1643
主要教怎么玩儿，怎么玩儿出花儿来……会费+课时费，算了一下差不多800-900元+一节课??♀?但深圳实在没找到第二家满意的早教（之前旋转木马在欢乐海岸那边还不错，后来搬到鲸山别墅太远了）来看下这银子花到哪里了：自然的英语环境给每个小朋友足够关注的专业老师活泼有序的课堂氛围精心设计符合幼儿心智的课程内容没有声光电干扰，不拥挤的玩耍会所Cooking， Discovery， Drama是我觉得最好玩的课程，家长参与也很高-上了一年多，问我觉得值吗？只能说，贵是我的问题，如果有二胎我们继续来……     #带娃早教有用吗？[投票]##深圳早教#新手妈妈#遛娃日常#遛娃好去处#亲子活动,"|0|0|0|0|0|
",193866
香港人来到这里坐下，旁边的大叔说“唔好意思”，我看着他们一行人笑笑摇头以回应。没想到其中一个阿姨和我对视上，也朝我扬起嘴角。  深圳·华侨城欢乐海岸 ,"|0|0|0|0|0|
",379650
感覺要壓下來啦  深圳·深圳湾公园 ,"|0|0|0|0|0|
",964193
深圳有这两个地方:有谁去过的，能去吗内伶仃我预约了，真的有这么小吗[失望R] #旅游#深圳#citywalk,"|0|0|0|0|0|
",164849
有谁去过的，能去吗？内伶仃我预约了，真的有这么小吗？[失望R] #旅游#深圳#citywalk,"|0|0|0|0|0|
",116953
確實是童年回憶了[老師誇誇] ,"|0|0|0|0|0|
",183996
特种兵来深圳转转深圳湾公园，雨后的景色很美[赞R]#香港生活#香港#深圳,"|0|0|0|0|0|
",114982
雨后的深圳好舒服(ì _ í)然后又要回香港咯  深圳·深圳湾公园 ,"|0|0|0|0|0|
",963970
#深圳湾公园[话题]# #落日余晖映晚霞一抹夕阳美如画[话题]# 夕阳?,"|0|0|0|0|0|
",115640
周末直接吃的快积食了以及谁家上课第二节课就有quiz啊[跪了] ,"|0|0|0|0|0|
",184067
兩日一夜一家大細遊深圳?目的係同小朋友去動物園走走，餵餵老虎?所又到了世界之窗及歡樂海岸夜晚食左個好好食既砂窩粥?? 難忘??小朋友亦很盡興??#李爸日常#李爸理財#深圳#深圳吃喝玩乐#深圳周末去哪儿#深圳野生动物园#深圳南山欢乐海岸#深圳世界之窗#理財#储蓄,"|0|0|0|0|0|
",165229
半天极限往返深圳出差，还得是学校新开的免费往返深圳研究院的大巴啊[good]#香港理工大学#  深圳·深圳湾公园 ,"|0|0|0|0|0|
",963062
门票80一个人， 去到买票的时候被告知香港居民居然可以半价[皱眉R],"|0|0|0|0|0|
",165156
深圳真的太卷啦！香港服务业加油港府要出台政策啦[嘻嘻][嘻嘻][嘻嘻] ,"|0|0|0|0|0|
",183872
深圳南山歡樂海岸遇到放煙火，有被驚喜到[哇]  ,"|0|0|0|0|0|
",212968
深圳巴士集團由2023年9月8日起推出3條免費”南山專線”，由深圳灣口岸出發，前往深圳灣口岸附近多個人氣商場及景點，A線前往深圳灣萬象城、海岸城及萬象天地；B線前往世界之窗、錦繡中華、歡樂海岸及新商場睿印RAIL IN；C線前往寶能太古城、蛇口戲院、海上世界南等；3條線路均以深圳灣口岸為終點，費用全免，服務時間為每日早上9:30至晚上9:30。,"|0|0|0|0|0|
",183833
家里停电了，约闺蜜出来陪我，居然说没时间需要陪他男朋友，可我呢！  深圳·华侨城欢乐海岸 ,"|0|0|0|0|0|
",963455
#光遇陪玩[超话]#选送！有没有深圳的朋友告诉我 要是明天想要去欢乐谷玩会不会下很大的雨[悲伤][悲伤][悲伤] ,"|0|0|0|0|0|
",211755
#光遇陪玩[超话]#选送 有深圳的朋友告诉我 要是明天去欢乐谷会下很大很大雨嘛[悲伤][悲伤][悲伤][悲伤] ,"|0|0|0|0|0|
",213200
#光遇陪玩[超话]# 选送！！ 有在深圳的宝子可以告诉我一下 要是我明天去欢乐谷会不会下好大好大的雨啊[苦澀][苦澀][苦澀][苦澀][苦澀] ,"|0|0|0|0|0|
",214745
又到了一年一度的香港月饼pk大赛了半岛流心奶黄VS美心流心奶黄448HKD/8个 VS 268HKD/8个  深圳·深圳湾公园 ,"|0|0|0|0|0|
",963957
#龙腾精英[超话]# 9月14日，征途·2023#湾区国际模特大赛# 总决赛在深圳市南山区欢乐海岸创展广场A秀场落下帷幕，62名“T台新势力”为我们展示了3天集训营的蜕变成果，让我们感受到其热情与努力。除去选手们的精彩表现，当晚还有诸多亮点——「潮玩人类」ICON @布瑞吉_bridge 作为惊喜演唱嘉宾助阵总决赛，并带来由他主理的潮牌PUK上演的一场别开生面的时装秀。赛事总冠名《征途》通过秀场COS，打破次元壁，搭建了征途与时尚界的桥梁，让更多的人接触并体会征途文化。夜幕降临，来到@时尚芭莎 与2023湾区国际模特大赛全国总决赛共同承办的“时尚新星闪耀时”派对，演员/音乐人/超模以及众多时尚界业内人士云集于此，共同建立起一座“时尚之桥”，庆祝每一位“时尚新星”从此刻开始崭露头角，熠熠闪耀。九月十月因象征着收获被大众赋予了“金九银十”的美誉。在这个金色的九月，征途·2023x湾区国际模特大赛全国总决赛于9月14日18：00 在深圳市南山区欢乐海岸创展广场A秀场结出累累硕果。征途·2023湾区国际模特大赛全国总决赛由深圳市服装行业协会主办，由中国国际文化传播中心、中国模特艺术委员会指导，由深圳龙腾精英传媒有限公司承办，征途总冠名。为响应国家号召，完善湾区特有文化经济体建设，在深圳市政府的带动下，各大官方组织、媒体、集团、品牌、院校、发展中人才等群体抓住机遇合力推动湾区时尚产业发展。征途·2023湾区国际模特大赛全国总决赛作为2024春夏深圳时装周开幕的官方标志活动，汇集多方合作，以赛事组委会为核心，努力搭建各产业之间的桥梁，相互支持，相互带动。T台——在这个承载着诸多梦想的筑梦基地上，它见证了无数模特职业旅程的开始。今年，征途·2023湾区国际模特大赛全国总决赛为选手们打造了专属于他们的梦想T台，这代“T台新势力”不束缚于任何标签和定义，新面孔、新风格、新特色，走出了独属于他们这代的新意与不凡。@田晓龙 @龙腾精英模特经纪-北京官方 @龙腾精英模特经纪-上海官方 @龙腾精英模特经纪-广州官方 @龙腾精英模特经纪-重庆官方 @龙腾精英模特经纪-深圳官方,"|0|0|0|0|0|
",212319
太壮观了！视频里都在哇喔地惊叹。宝可梦深圳大师赛主办，有喷火龙Charizard， 三只皮皮Clefairy， 宝可梦球Pokemon Ball， 还有跟城堡一样的天空之城[黄金薯R]人才公园这视野很好，来得太值了 #宝可梦#无人机灯光秀#喷火龙#寶可梦,"|0|0|0|0|0|
",164549
喷火龙Charizard太帅了吧！在人才公园看的，表演就在深圳湾体育中心上方，宣传宝可梦卡牌大师赛，太震撼了！ #宝可梦#一起分享宝可梦#宝可梦卡牌,"|0|0|0|0|0|
",164508
[照相机]：累关机  深圳·深圳世界之窗,"|0|0|0|0|0|
",11577
深圳是HKer的快乐老家，认证。  深圳·深圳湾公园 ,"|0|0|0|0|0|
",961612
来我的主页看看我的精选照片吧打開世界之窗跟著地球走、抵達成都機場，展開稻城亞丁仙境之旅旅行～給自己一點自由、ㄧ點夢想、ㄧ點心情、ㄧ點幢憬、ㄧ點解脫、ㄧ點釋放、ㄧ點激情ㄧ點有夢最美 ,"|0|0|0|0|0|
",183981
粵B 00724D@M465由9月21日起，為配合山海四季二期華府巴士總站啟用，M465線鹽田總站改往山海四季二期華府巴士總站。雙方向部分途經路段由北山道、永安路、梧桐山大道改為途經鹽田北四街、北山道、鹽田路、梧桐山大道。往大梅沙聞檀道方向不再停靠「積美工業區」1個巴士站，增停「石頭圍村口、鹽田路地鐵站、新園社區公園、鹽田體育中心」等4個單邊巴士站，往山海四季二期華府巴士總站方向停靠「鹽田雙擁公園」巴士站，增停「海濱綠道」1個單邊巴士站。往大梅沙聞檀道方向服務時間由06:30-20:30縮短至06:30-20:00。,"|0|0|0|0|0|
",737645
当时在欢乐海岸 ,"|0|0|0|0|0|
",735015
喜剧脚本谁会写啊[悲伤][悲伤]教我 ,"|0|0|0|0|0|
",181130
马兰戈尼:#设计师品牌#时装周#走秀#时装秀#秀场直击#SS2023深圳时装周,"|0|0|0|0|0|
",156867
#深圳湾一号[话题]# #治愈系风景[话题]# #深圳湾公园[话题]#深圳湾一号禾且,"|0|0|0|0|0|
",158344
